id,SMILES,Tm,token_count
25,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,385.65,22
3274,C=CCOC(CN1C=NC=C1)c2ccc(Cl)cc2Cl,325.85,30
1592,COc1cccc(c1)N(=O)=O,311.65,19
2622,Clc1cccc(c1)c2ccccc2,289.15,19
892,O=C(C)OCCOCCOCCOC(=O)C,223.15,22
2808,C1CCC(CC1)CCC2CCCCC2,284.65,20
575,Oc1cccc(c1)Nc2ccccc2,354.65,20
8,CN1CCCC1c2cnccc2,194.15,16
2555,CCCCCCCCC1CCCCC1,253.15,16
1654,O=N(=O)c1ccc2ccccc2c1,352.15,21
766,Sc1cccc(C)c1,253.15,12
2446,Cc1cccc(c1)Nc2ccccc2,303.15,20
1563,ClCCCCC,174.15,6
2071,N#CCCCCCCCCCCCCCCC,304.15,18
1635,Clc1cccc(O)c1Cl,331.15,13
953,CCCCCCCCCCC(=O)O,553.15,16
2667,C=CC(Cl)(Cl)Cl,243.15,11
3158,ClC(Cl)C(Cl)C(Cl)Cl,263.15,14
1630,Oc1ccc2ccccc2c1Br,357.15,16
2894,O=C(Cl)N(C)c1ccccc1,361.65,18
329,C1CCC2N(C1)CC3CC2CN4CCCCC34,303.65,27
298,O=N(=O)c1ccccc1Cl,305.65,16
989,CCS(=O)(=O)C(C)(C)S(=O)(=O)CC,398.95,29
2019,CCCCC(=O)N,379.15,10
1725,C=CCCC=C,132.45,8
2979,CCCCCCCOC(=O)CCCC,226.75,17
778,CCOC(=O)CC(C)C,173.85,14
327,Oc1cccc2ccccc12,368.15,15
3093,CC(C)(C)OCC1OC1,203.15,15
2326,O=C(O)CCC1=CC=CO1,331.15,17
701,C=CCC,87.85,5
2064,N#CCCCCCCCCCCCC,282.85,15
672,Brc1ccc(Br)cc1,360.45,12
375,O=C(C)c1ccc(cc1)c2ccccc2,394.15,24
2413,CC1=NN(C=C1)c2ccccc2,310.15,20
1830,Cc1ccc(C(=O)O)c(C)c1,363.15,20
3227,O=C(C)Oc1ccc(C)c(C)c1,295.15,21
2970,O=C(CCc1ccccc1)CCc2ccccc2,286.65,25
448,O=C1OC(=O)C(Cl)=C1,306.15,17
1126,C=C1CCC2CC1C2(C)C,211.65,17
1038,CCOc1cc(C=O)ccc1O,350.65,17
2381,c1ccc(cc1)CCCc2ccccc2,279.15,21
202,C=CC(=O)C,267.15,9
1642,CCc1ccccc1N,226.65,11
1632,Cc1ccc2cccc(C)c2c1,259.25,18
1639,CC1CCC2C1C3C(CCC2(O)C)C3(C)C,378.15,28
896,OCCCCCC,228.55,7
2672,O=C(O)c1ccccc1Oc2ccccc2,386.15,23
225,CC(C)C(C)C,144.35,10
2931,CC1CCC2CC1C2(C)C,220.15,16
974,BrCCCCCCCCCCCCCC,278.75,15
28,O=NN1CCOCC1,302.15,11
2813,O=C(O)C1CCCC1,266.15,13
3226,CCCCCCCCCCCCCCCCCC(=O)OCC(O)CO,347.15,30
1423,C1CNC(CC1)c2cnccc2,282.15,18
257,CCCCOC(=O)c1ccccc1C(=O)OCCCC,238.15,28
1940,ClCCc1ccccc1,213.15,11
404,CCNc1ccccc1C,258.15,12
3246,OCCCCCCCC(C)C,278.15,13
1259,C=CCc1ccccc1,233.15,12
3063,CCOC(=O)CC(=O)C(C)C,264.15,19
1568,N#CCCCC#N,244.15,9
2251,BrCC=CCBr,326.55,7
361,Nc1ccc(cc1)C2=Nc3ccc(C)cc3S2,467.95,28
3268,O=C(OC(Cl)(Cl)Cl)OC(Cl)(Cl)Cl,352.15,23
1836,Clc1cccc2cccnc12,253.15,15
907,N1CCCCCC1,236.15,9
732,CC(C)(C)SC(C)(C)C,264.15,17
541,CN(C)c1ccc(cc1)N(C)C,324.15,20
758,O=C1CCC(C)N1,316.15,12
1864,COc1ccc(C=O)c(OC)c1,345.15,19
328,CCC(C(=O)O)c1ccccc1,320.65,19
705,O=CC=C,185.45,6
1938,CCCc1cccc(O)c1,299.15,14
2807,O=C=Nc1ccccc1Cl,303.65,14
2565,CCCCCCCCOc1ccccc1,281.15,17
843,O=C(O)C=CC(=O)O,403.65,15
628,CCCCc1ccccc1,185.25,12
80,CCC,85.55,3
2560,CC1CC(C)CC(C)C1,165.75,15
1866,c1ccc(cc1)Cc2ccc3ccccc3c2,331.15,25
2475,O=C1CCCCC1C2=CCCCC2,195.15,19
518,CCC(C)c1ccc(O)cc1,334.65,17
1833,C=Cc1ccccc1C,204.65,12
2523,CCCC1CCCCC1,178.25,11
1924,OCC(CO)ON(=O)=O,327.15,15
1311,COC(=O)C(F)(F)C(F)(F)C(F)(F)F,187.15,29
2543,O=C(N)OC(C)C,366.15,12
583,C1CCC(CC1)NC2CCCCC2,273.05,19
2742,O=S(=O)(F)F,137.33,11
2242,FCC(F)(F)F,172.15,10
65,OCCCCC,194.25,6
1095,O=C(C)OCCC(C)C,194.65,14
2431,C=C1CCCCC1,166.45,10
3151,CC=CCCCC,163.65,8
828,OCCOC,188.05,5
2499,Nc1ncc(C)cc1,349.65,12
3004,CCCCCCCCCCCCCCCC1CCCCC1,302.15,23
10,Oc1cccc(c1)C(O)C(N)C,380.65,20
1369,O=C(Cc1ccccc1)c2ccccc2,333.15,22
915,OCCCCCCC,239.15,8
3054,CCCCCCCCC(C)C,224.25,13
300,O=N(=O)c1ccccc1O,317.95,16
1343,Fc1cccc(c1)N(=O)=O,314.15,18
1859,c1ccc(cc1)c2ccc3ccccc3n2,359.15,24
959,C=CCCCCCCCCCO,271.15,13
2008,Brc1cc(Br)cc(Br)c1,395.95,15
2644,ClC(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,392.65,26
3284,Cc1ccc2cnccc2c1,358.65,15
1143,c1ccc(cc1)Nc2ccc3ccccc3c2,381.15,25
2547,O=C(O)C1CC1,291.65,11
2662,CCCCCCCOC(=O)CC,222.25,15
2130,Ic1cccc(c1)N(=O)=O,311.65,18
2367,CC(C)CCCCC(C)C,218.25,14
653,COC(=O)CC(=O)C,300.65,14
2434,OC1CCCCC1(C)C,281.15,13
200,CCC(O)C,158.45,7
469,OCCN(C(C)C)C(C)C,234.15,16
857,ClCC=CCCl,275.15,7
741,OCCC(O)C,223.15,8
2932,CCC1CCC1,130.25,8
1858,c1ccc(cc1)c2ccc3ccccc3c2,376.65,24
3114,CC(C)c1cc(C)c(C)cc1C,294.15,20
3059,CCCCCCCCCCCCCCC(=O)OC,581.15,21
122,BrC(F)(F)F,101.15,9
1513,Nc1ccccc1Nc2ccccc2,352.65,18
1367,C1=Cc2ccccc2CC1,265.15,15
1683,CCCC(=O)CC,217.65,10
2763,CCCCCCc1ccc2ccccc2c1,270.15,20
2318,CCC1CCCC1C,167.15,10
1657,Brc1ccccc1I,282.65,10
1301,FC(F)C(F)(F)F,170.15,13
1448,O=C(Cl)OC(Cl)(Cl)Cl,216.15,15
360,c1ccc(cc1)c2cccc(c2)c3ccccc3,360.15,28
2987,CCCCC(O)(C)CC,190.15,13
1415,CC(C)C1=CC(=O)C(C)=CC1=O,318.65,24
2778,ClC=CBr,186.45,5
263,COc1ccccc1c2ccccc2,302.15,18
929,ClCCOCOCCCl,241.15,9
1137,O=C(c1ccccc1)C(=O)c2ccccc2,367.95,26
1548,O=C(C)OC(C)OC(=O)C,292.05,18
374,Nc1ccc(cc1)c2ccc(N)cc2,393.15,22
1752,C=C(C)C(C)(C)C,163.25,14
1344,Fc1ccc(cc1)C(=O)C,228.15,17
1020,COc1ccc2NCCCc2c1,315.65,16
2426,CCCC=CC(=O)O,309.65,12
737,BrCCC(C)C,161.15,8
207,ClC=C(Cl)Cl,188.45,8
3173,OCc1ccc(C)cc1C,295.15,14
2169,O=C1C=CC=CN1C,304.15,13
2164,CCCCCCCCC(=O)C,287.15,14
1566,CC(C)CCSCCC(C)C,198.55,15
342,c1cnc2ccccc2n1,301.15,14
815,C=CCCC,107.95,6
1487,Oc1ccc(C)c(C)c1C,354.15,16
522,CC1=CCC(=CC1)C(C)C,263.15,18
2212,C#CCCCCCCCCCCCCCCCCCC,309.15,21
2490,C=CC=CC,132.35,7
2142,c1ccc(cc1)C2=NC=CN2,422.45,19
1481,CCC1=C(C)NC=C1C,273.15,15
1230,c1ccc2c(c1)ccc3cccnc23,325.15,22
2203,CCCC(=C)C,137.45,9
2997,BrC=C(Cl)Cl,184.65,8
1806,COc1c(Br)cc(Br)cc1Br,361.15,17
2021,CCCOC(=O)N,333.15,10
759,O=C1CCC(=O)O1,392.15,13
273,O=C1OCc2ccccc12,348.15,15
3008,CCCCC(=C)C,170.35,10
1765,CCCC(O)(C)CCC,191.15,13
635,BrCc1ccc(C)cc1,308.15,13
1312,CC[Si](F)(F)CC,194.45,11
1926,CCc1cccc(Cl)c1,218.15,13
1832,CCc1ccccc1C,192.35,11
2974,Cc1ccc(cc1)NCc2ccccc2,292.65,21
1132,c1ccc2c(c1)Oc3ccccc23,359.65,21
3120,C1CCC2CCCCC2N1,233.15,14
823,N#CCCO,227.15,6
317,CCc1ccccc1Cl,190.45,11
3297,CC#CCC(C)C,180.25,10
2462,CCOC(=O)C(=O)Nc1ccccc1,338.65,22
440,Nc1ccc(C)c(N)c1,372.15,15
222,CCN(=O)=O,183.65,9
1194,BrCCCCCCCCCCCC,263.65,13
2698,CC1CCCC(C)(C)C1=O,241.35,17
2601,O=C(C)c1cc(C)c(C)cc1C,283.65,21
754,CC(C)OC(C)C,186.35,11
2867,Cc1ccc(c(C)c1)c2ccc(C)cc2C,314.15,26
2017,ON=CCC(C)C,321.65,10
73,ClC,175.45,2
2379,CCCCCCCc1ccccc1,225.15,15
2736,CCCCCCOC(=O)CCC,195.15,15
292,Clc1ccccc1C(F)(F)F,267.15,17
197,CCC(Cl)C,133.15,7
1838,Clc1ccnc2ccccc12,307.65,15
827,NNCCO,203.15,5
3177,CCC(C)CC(C)(C)C,153.15,15
2489,Clc1ccc(O)c(C)c1,324.15,15
1933,CCc1ccc(cc1)Cc2ccccc2,249.15,21
2998,CCCCCCCOC(=O)CCC,215.65,16
1675,CCc1cccc(N)c1,209.15,13
2985,CCOC(=O)N1CCN(CC1)C(=O)OCC,320.15,26
1233,n1ncc2ccccc2c1,363.65,14
2561,OCc1ccc(Cl)c(Cl)c1,309.15,16
2589,CCCCCC(Br)C,320.15,10
1001,COCCOC(=O)c1ccccc1C(=O)OCCOC,228.15,28
2695,CCCCCCCCCCCCCCCCCCCCc1ccccc1,317.15,28
241,COS(=O)(=O)c1ccc(C)cc1,301.65,22
2170,CCC1CCC(=O)O1,255.15,13
2337,ClC(=Cc1ccccc1)c2ccccc2,326.65,22
75,NC,179.75,2
3304,CC(C)(C1CCCCC1)C2CCCCC2,288.75,23
933,CCCCCCCOC(=O)C,222.95,14
1411,Oc1cc(C)c(C)c(C)c1C,358.45,19
2618,CCCCCNCCCCC,265.3,11
1299,ClC(F)C(Cl)(F)F,195.15,13
2067,BrCCCCCCCCCCCCCCC,292.15,16
2451,C#CC(C)C(C)C(C)C(C)C(O)C(O)CC,310.65,29
1096,CCCCCCCCCCCCCCCCCC(=O)OCCCC,300.15,27
105,ClC(Cl)C,176.25,6
590,CCc1cc(CC)cc(CC)c1,206.65,18
2977,Clc1nc(Cl)cc(C)n1,319.65,15
1003,CCOC(=O)c1ccccc1O,274.15,17
2339,c1ccc(cc1)C2=CC=C(O2)c3ccccc3,364.15,29
2811,ClCCCCCCCCCCCCCCCCCC,301.75,19
905,CCCSCCC,170.65,7
2010,Clc1cc(Cl)cc(N)c1,325.15,15
1479,O=C(C)C(O)C,288.15,11
2792,ClC1=CC=C(Cl)S1,232.65,13
205,N#CC(O)C,233.15,8
1485,Cc1cccc(C)c1C,247.75,13
647,CCCC(C)CO,166.15,9
3108,O=S(=O)(Cl)Cl,219.05,11
93,O=CN,275.7,4
3161,CCCCC#CCC,169.25,9
1796,CCOCCOC(=O)c1ccccc1C(=O)OCCOCC,307.15,30
165,COC(F)(F)C(Cl)Cl,238.15,14
2494,COC(=O)CC(O)(CC(=O)OC)C(=O)OC,352.45,29
1407,OC1C2CC3OC1C(C3)N2C,381.65,19
23,ON=C(C)C(=O)C,349.95,13
3140,CC1=CC=C(S1)C(=O)C,300.65,18
47,O=C(O)C,289.75,7
208,O=CC(Cl)Cl,235.65,8
2277,C=CC(OC(=O)C)OC(=O)C,235.55,20
636,ClCc1ccc(Cl)cc1,304.15,13
2839,CC=CC(C)CC,147.45,10
2304,COC(=O)C=C(C)C,387.15,14
195,O=CC(C)C,207.25,8
3253,CC1CC(=O)C(C)(C)C1,232.55,18
2458,CCC1=CCCCC1,163.25,11
1069,CCCCCCCCCCCCCc1ccccc1,283.15,21
164,OCC(F)(F)C(F)F,258.15,14
3035,Clc1cc(Cl)c(C)cc1Cl,355.55,16
2202,C=CCC(C)(C)C,136.55,12
1756,O=N(=O)C(C)(C)C,299.38,15
418,Clc1ccccc1N,259.15,10
726,C=CC[Si](Cl)(Cl)Cl,308.15,12
1549,ClC1CCCCC1,229.15,9
2105,CCOC(=O)c1cccc(c1)C(=O)OCC,284.65,26
1990,C=CCC(=O)O,238.15,10
1903,CC1=CSC=C1,204.15,10
646,OCc1ccc(OC)cc1,298.15,14
1842,COc1ccc(cc1)C(=O)c2ccccc2,334.65,25
2208,C#CCCCCCCCC,229.15,11
3278,NC1CC(C)(C)NC(C)(C)C1,290.15,21
1250,n1ncccc1,265.15,8
497,Clc1ccc(cc1)C(F)(F)F,240.15,19
1348,FC(F)(C)C,168.35,9
387,C=CCc1ccc(OC(=O)C)c(OC)c1,303.65,25
871,C=COCCCl,203.15,7
115,CN(C)C,156.05,6
3135,CC(C)C(C(C)C)C(C)C,191.45,18
527,Nc1ccc(cc1)C(=O)C,379.15,17
1998,CC1=CC=C(C)O1,210.35,13
189,CCC(C)C,113.25,7
2535,Cc1nccc2ccccc12,283.15,15
2639,O=C(C)Nc1ccccc1c2ccccc2,394.15,23
825,SCCCS,194.15,5
1229,c1ccc2c(c1)ccc3c4ccccc4ccc23,531.35,28
1754,O=C(O)C(O)(C)C,355.65,14
1585,COc1ccc(Cl)cc1Cl,301.65,14
2545,CC1OC1C,193.15,7
1879,COc1ccc(N)cc1N,340.65,14
1201,Brc1cc(Br)c(N)c(Br)c1,395.15,18
1710,Clc1cc(Cl)cc(O)c1,341.15,15
1380,OCc1ccc(F)cc1,296.15,13
86,NCC,192.65,3
1300,FC(F)C(Cl)(F)F,156.15,13
1941,OCCC1CCNCC1,405.65,11
160,ClC(F)(F)C(Cl)(F)C(Cl)(F)F,201.15,23
889,CCCCCCC(=O)O,495.35,12
2422,OCC(C)(C)CC,258.15,11
2044,ClCCCCCCl,200.35,7
2454,Clc1ccc(Cl)c(Br)c1,308.15,15
990,FC1(F)C(F)(F)C(F)(F)C1(F)F,233.05,26
1033,Clc1ccc(O)c(Cl)c1,318.15,15
3294,ClC1=NN(C)C(C)=C1,320.65,16
2433,O=C1CCCC(C)=C1,252.15,14
1009,O=C(C)c1ccccc1O,278.15,15
1435,COc1cc(ccc1O)C(=O)C,388.15,19
1323,N#Cc1cccc(c1)C(F)(F)F,287.65,21
1735,CCCCCCCCCCCC(=O)C,303.65,17
1597,COCCC,133.97,5
1898,CCC(Cl)CC,168.15,8
802,Cc1ncccc1,206.45,9
621,O=CCc1ccc(C)cc1,313.15,15
902,CCCOCCC,147.05,7
2750,OCCOCCC,183.15,7
3025,OC1CCc2ccccc12,327.95,14
1878,CCOC(=O)C1=CC=CO1,307.65,17
2138,CCCCCCCCCCCCCCCCCCCCCCCC,327.15,24
795,O=C1CCCCC1,242.15,10
3318,CCCC#CCCCCCC,198.45,12
3123,ClC1CCCCC1Cl,271.65,10
606,CCOC(=O)C=Cc1ccccc1,280.15,19
2860,CCOC(=O)c1ccc(OC)c(OC)c1,316.65,24
2001,O=C1CCCC(C)C1,199.65,13
1557,ClCOCCl,231.65,5
156,ClC(Cl)(F)C(Cl)(Cl)F,299.15,16
991,OCC(CO)(CC)CC,334.65,13
272,COc1c(Cl)cc(Cl)cc1Cl,334.65,17
3159,OCCc1ccccc1N(=O)=O,275.15,18
3127,ClN,611.15,2
2352,c1ncc(cc1)c2ccccc2,437.15,18
184,CCO[Si](C)(C)OCC,186.15,13
2701,Cc1ccc(C)c(O)c1C,331.15,16
2513,BrCCC1CCCCC1,216.15,11
479,CCCCOC(=O)C(=C)C,198.15,16
1449,O=C(O)CC(C)C,243.85,12
715,N#CC=C,189.65,6
578,Brc1ccc(cc1)Oc2ccccc2,291.87,20
2898,CCCCCC1CCCCC1,215.65,13
125,SC(C)(C)C,272.65,9
60,O=CN(C)C,212.75,8
376,O=N(=O)c1ccc(cc1)c2ccccc2,387.15,25
2103,CCOC(=O)c1ccc(cc1)C(=O)OCC,317.15,26
1579,Fc1ccc(F)c(F)c1F,231.15,16
2047,CCCCCCCC(O)C,237.65,12
483,O=CC1=CC=CO1,236.65,12
709,ClCCCl,237.65,4
1234,n1cnc2ccccc2c1,321.15,14
577,Nc1ccc(cc1)Nc2ccccc2,339.15,20
2912,CC1CCC(C)(C)C1,130.75,14
3091,CCCC=CCC,136.55,8
904,OCCOCCO,262.75,7
598,CCCCN(CCCC)CCCC,203.15,15
1577,COC(=O)C(O)C,207.15,12
833,O=COCC,193.55,6
1550,O=C1OCCCC1,260.65,10
3237,CCc1cccc(C)c1N,240.15,14
645,CCc1ccc(CC)cc1,230.32,14
585,CCOC(=O)Cc1ccccc1,243.75,17
651,C=COC(=O)CC,193.15,11
2682,COC(=O)C(CC)c1ccccc1,350.65,20
2095,Clc1cc(C)c2ccccc2n1,332.15,18
1083,O=C(C)CC(O)(C)C,229.15,15
1721,C=C=CCC,135.85,7
566,C=Cc1ncccc1,223.15,11
1718,C=CCCC(=O)O,250.65,11
1570,CCCCCCCCCCCCCC(=O)O,599.35,19
1051,Cc1ccc(cc1)C(=O)C,301.15,17
2210,BrCCCCCCCCCCCCC,279.35,14
2719,ClCCCCCCCCC,233.75,10
3229,CCC(=C)Br,139.75,8
400,CCOC(=O)c1ccc(N)cc1,365.15,19
2761,CCN(CC)c1ccc(Cl)cc1,318.65,18
2928,S1CCCCCC1,273.65,9
888,CCCCCCC(=O)C,257.15,12
38,CC1=CC(=O)N(c2ccccc2)N1C,387.15,24
1828,CCOc1ccccc1N(=O)=O,275.35,18
1757,CC(C)(C)C(C)(C)C,373.85,16
2461,SCCCCCCCCC,253.05,10
2956,COc1ccc2ncccc2c1,299.65,16
2237,O=C(N1CCCCC1)c2ccccc2,322.15,21
138,OCC(C)(C)C,325.65,10
617,CN(C)Cc1ccccc1,198.15,14
1746,ClC(Cl)(Br)Br,311.15,9
1016,COc1cc(ccc1N)c2ccc(N)c(OC)c2,410.15,28
2948,CCCCc1ccccn1,370.15,12
2275,Oc1ccccc1C2=Nc3ccccc3O2,396.65,23
3301,CCOc1cccc(c1)c2ccccc2,308.15,21
2314,CCCCCCCC(=O)CC,275.65,14
1737,CCCCCCCCCCCCCCCCCCCCCCCCCCC,332.65,27
2817,IC1=CC=CS1,233.15,10
528,Cc1ccc(cc1)N(C)C,245.58,16
352,Cc1ccc2ncccc2c1,251.15,15
1199,OCC(C)(C)C(O)C(C)C,324.65,18
1516,C#Cc1ccccc1,228.35,11
206,ClCC(Cl)Cl,236.55,7
1180,C1=CCCC1,138.05,8
1595,C=CCI,173.85,5
560,CNC1CCCCC1,264.65,10
1532,Fc1ccc(F)cc1,260.15,12
571,COc1cccc(C)c1,226.15,13
2673,N#CCCCOc1ccccc1,318.65,15
212,C=CC(=O)N,357.65,9
1953,CCc1ccc(Cl)cc1,210.55,13
3190,Cc1cc(C)cc(c1)c2ccccc2,295.65,22
2052,ClCCCCCCC,203.65,8
2878,CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,317.15,33
1729,FCCCCC,153.15,6
1943,CCCc1ncccc1,275.15,11
1617,O=C(N)C(C)C,401.15,11
1120,C=CC(=C)Cl,143.15,9
1382,COc1ccc(F)cc1,228.15,13
2487,SC1CCCCC1,189.64,9
2788,BrC1=CSC=C1Br,277.65,11
346,CCCCN(C(=O)C)c1ccccc1,297.65,21
1951,CCc1ccc(C)cc1,210.85,13
2694,C#CCCCCCC#C,245.85,11
788,Brc1ccccc1,242.55,9
146,O=C(O)C(C)(C)C,308.15,14
3105,BrP(Br)Br,231.65,6
3009,O=N(=O)CCc1ccccc1,250.15,17
489,Nc1cccc(c1)C(F)(F)F,278.65,19
563,ON=C1CCCCC1,363.15,11
1115,BrC(F)(F)C(Br)(F)F,162.75,16
2896,ICCCCCCCCCCCC,273.45,13
1466,ClC(C)(C)C,247.15,9
1794,c1ccc(cc1)c2cccc3ccccc23,318.15,24
2633,CC(C)c1ccccc1Cl,198.75,14
2157,CC=CC(C)(C)C,157.95,12
2453,Clc1cc(Cl)c2c(Cl)c(Cl)cc(Cl)c2c1Cl,391.45,28
1971,CCCCCCC(=O)CCC,264.15,14
1363,Oc1ccccc1C(F)(F)F,318.65,17
1093,CCCCOC(=O)C,195.15,11
252,O=N(=O)c1cccc(C)c1C,288.15,19
985,C=CC(O)(C)C,245.15,11
967,CCCCCCOCCCCCC,230.15,13
2107,Ic1ccc(cc1)N(=O)=O,447.85,18
2863,Brc1ccc(O)c(Cl)c1,323.65,15
691,CCCCCC(=O)CC,250.15,12
1734,CCCC=CCCC,183.15,9
668,CCCCCCCC(=O)OCC,481.65,15
288,Clc1cc(Cl)c(O)c(Cl)c1,342.15,18
3165,CCCCC(C)CCCC,185.45,12
2781,OCCN1CCCCC1,291.05,11
546,C=CC1CC=CCC1,164.25,12
2216,O=C(C)C1CC1,204.85,11
161,FC(F)(F)C(F)(F)C(F)(F)F,125.55,23
2660,CCCCC(C)CCC,159.85,11
3024,Cc1ccc2nccnc2c1,491.65,15
3199,Clc1ccc(O)c(Cl)c1C,331.15,16
808,C=COCC(C)C,161.15,10
59,O=S(=O)(C)C,382.15,11
463,ClC1=CC=CS1,201.25,10
1803,O=CN(c1ccccc1)c2ccccc2,346.65,22
1350,ClCC(Cl)(F)C,181.45,10
1580,Clc1cc(Cl)c(C)c(Cl)c1O,319.15,19
262,O=N(=O)c1ccccc1c2ccccc2,310.35,23
399,O=C(Oc1ccccc1)c2ccccc2,344.15,22
3103,ClCl,172.15,2
191,C#CC(=C)C,160.15,9
765,Oc1cccc(C)c1,284.95,12
2610,CCOc1ccccc1OCC,317.15,14
2624,c1ccc(cc1)CN2C=CC=C2,288.15,20
460,ClCC(=O)OC,241.05,9
163,BrC1C(=O)C2(C)CCC1C2(C)C,350.15,23
2854,NC(C)C(C)(C)C,253.15,13
2686,CCCCCCCCCCCCCC(=O)C,312.65,19
2472,COC(=O)CCCCCCCCCCCC(=O)OC,309.15,25
504,O=C(O)C1CCCCC1,304.65,14
1260,NN,275.15,2
1024,O=C(OCCOCCOC(=O)c1ccccc1)c2ccccc2,306.65,33
2329,COc1cccc2cccnc12,322.65,16
3128,Clc1ccc(cc1Cl)C(Cl)(Cl)Cl,298.95,20
3306,BrC=C(Br)CC,223.65,9
1318,Fc1ccc(F)c(c1)N(=O)=O,261.45,21
2980,CCCCCCCCOC(=O)CCCC,230.85,18
2227,C=CCCc1ccccc1,203.15,13
1541,CCCC(=O)N,387.95,9
1810,Cc1cccc(C)c1I,284.35,13
367,Brc1ccc(cc1)c2ccccc2,364.65,19
1862,c1ccc2Cc3ccccc3Cc2c1,384.15,20
1254,C1CCCCCC1,265.15,9
1378,CCCC1NCCCC1,271.15,11
1733,C=CCSCC=C,188.15,9
708,C=CCCl,138.65,5
1837,Nc1cccc2ncccc12,383.15,15
2133,CCCc1ccc(O)cc1,295.15,14
2710,C=CCCCCCCCCCCC,260.15,14
3298,CCC1(C)CC1,142.95,10
2608,CCOC(=O)CCCCCCC(=O)OCC,279.05,22
3315,CCC(O)(C)CCCC(C)C,304.65,17
2408,Oc1ccc2CCCCc2c1,330.15,15
2571,COC(OC)(OC)OC,268.15,13
2819,OCCN1CCCC1=O,293.15,12
439,Clc1ccc(C)c(N)c1,299.15,15
2953,CC1CCSCC1,245.15,9
2249,CCOC(=O)CCCC(=O)OCC,249.05,19
2306,CCCCCCC(=O)CC,265.15,13
1066,OCCOc1ccccc1,287.15,12
806,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,263.15,28
296,CC(C)c1ccccc1O,288.65,14
747,CCCN(=O)=O,165.15,10
424,Cc1ccc(C)c(C)c1,229.35,15
119,CC1OC1,161.25,6
2919,Cc1ccc2Nc3ccccc3c2c1,481.65,20
1843,Cc1ccc(cc1)C(=O)c2ccc(C)cc2,369.65,27
2264,O=C1CC(C)(C)NC(C)(C)C1,309.15,22
3131,CN1N=Nc2ccccc12,337.65,15
1554,ICCCC,170.15,5
55,OC(C)C,183.65,6
3061,CCCC(C)=C(C)C,158.05,13
2062,CCCCCCCCCCCCC,267.85,13
1215,CCOc1ccc(N)cc1,275.55,14
1295,ClC(Br)(F)F,113.65,9
1239,c1ccc2NSNc2c1,316.15,13
447,Clc1cc(Cl)c(Cl)cc1Cl,412.65,16
782,Clc1cc(Cl)cc(Cl)c1,336.65,15
2961,Brc1ccc2ncccc2c1,297.15,15
2424,CCCCOC(=O)CC(=O)OCCCC,190.15,21
1124,O=S(=O)(c1ccccc1)c2ccccc2,401.65,25
2188,ClC1=C(Cl)C(Cl)(Cl)C(Cl)(Cl)C1(Cl)Cl,313.15,28
2687,CC1=NCCS1,172.15,9
398,O=C(OC(=O)c1ccccc1)c2ccccc2,315.65,27
2012,CC1CCNCC1,269.15,9
963,OCCOCCOCCOCC,254.45,12
321,COc1ccccc1N,279.35,11
2295,c1ccc(cc1)SSc2ccccc2,335.15,20
2240,CC(=Cc1ccccc1)c2ccccc2,355.15,22
265,N#Cc1cccc2ccccc12,310.65,17
3169,Clc1cnc(Cl)c(Cl)c1,322.15,15
2514,ClCC(Cl)(F)F,171.95,10
3236,CC(C)c1cccc(C(C)C)c1N,228.15,21
2954,CC(C)C(O)C(C)(C)C,260.15,17
2744,CC(C)Oc1ccccc1,240.15,14
326,Ic1cccc2ccccc12,277.35,15
1942,ON=Cc1ccccc1,308.15,12
2530,COc1ccccc1Oc2ccccc2,352.15,19
3225,CCc1ccc2CCCCc2c1,203.15,16
1545,Clc1cccc(Cl)c1,248.35,12
931,COCCOCCOC,205.15,9
1287,Fc1ccc(C)cc1,217.15,12
2291,Oc1ccc(C(=O)C)c(C)c1,401.15,20
1670,COc1cccc(c1)C(=O)C,368.65,18
2855,CC(C)C1CCCC1,161.75,12
2646,Cc1ccc(C)c(c1)C(=O)C,255.05,20
2829,N#CCc1ccc(N)cc1,319.15,15
1776,NC(C)C(C)C,223.15,10
988,CC[Si](Cl)(Cl)Cl,167.55,10
516,O=N(=O)c1cccc(c1)N(=O)=O,363.15,24
2643,Clc1ccccc1C(Cl)(Cl)Cl,302.55,17
2981,NC1CCCCCCC1,225.15,11
2975,BrC(C)C(Br)C,249.15,10
2043,N#CCCCCC,192.85,8
1128,Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,344.15,32
415,Oc1ccccc1C,302.95,10
1352,BrCC(F)(F)F,179.25,10
2154,FC(F)=C(F)C(F)=C(F)F,141.15,20
916,O=CCCCCCC,229.85,9
1747,ClC(Cl)(C)C,239.35,9
486,FC(F)(F)c1ccccc1,244.05,16
3186,N1CCC(CC1)CCCC2CCNCC2,340.25,21
2492,Cc1ccc(cc1)Oc2ccc(C)cc2,324.15,23
2259,CC1CCCC1C,155.55,9
3221,CCCC(O)CC(C)C,192.15,13
939,CCCCCCCCCCOC(=O)C,258.15,17
2432,O=C(C)C1=CC=CO1,306.15,15
1279,Brc1c(F)c(F)c(F)c(F)c1F,242.15,22
887,CCCCCCCC(=O)OC,466.05,14
